,fov,spot_id,tumor,fibroblast,macrophage,T CD4 memory,T CD8 memory,plasmablast,B-cell,mast,Treg,endothelial,pDC,T CD4 naive,neutrophil,T CD8 naive,NK,monocyte,epithelial,mDC
506,26.0,7.0,70.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,1.0,1.0,0.0,0.0
507,26.0,8.0,83.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0
508,26.0,9.0,1.0,66.0,21.0,2.0,0.0,30.0,2.0,6.0,0.0,7.0,11.0,13.0,21.0,3.0,3.0,9.0,1.0,16.0
509,26.0,10.0,37.0,70.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,22.0,3.0,1.0,7.0,2.0,5.0
510,26.0,11.0,43.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0
511,26.0,12.0,76.0,65.0,3.0,0.0,0.0,15.0,0.0,1.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
512,26.0,13.0,3.0,48.0,30.0,2.0,0.0,69.0,3.0,2.0,0.0,5.0,21.0,0.0,23.0,7.0,2.0,8.0,2.0,7.0
513,26.0,14.0,60.0,90.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,10.0,4.0,1.0
514,26.0,15.0,60.0,43.0,4.0,0.0,0.0,37.0,1.0,6.0,0.0,7.0,1.0,0.0,28.0,0.0,0.0,5.0,1.0,2.0
515,26.0,16.0,38.0,68.0,1.0,0.0,0.0,60.0,2.0,4.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
516,26.0,17.0,41.0,39.0,12.0,1.0,0.0,20.0,0.0,1.0,0.0,7.0,5.0,4.0,40.0,2.0,0.0,11.0,4.0,3.0
517,26.0,18.0,39.0,69.0,10.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,95.0,0.0,0.0,7.0,2.0,2.0
518,26.0,19.0,102.0,35.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0
519,26.0,20.0,42.0,74.0,3.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,6.0,27.0,2.0,3.0,4.0,2.0,4.0
520,27.0,1.0,76.0,75.0,11.0,0.0,0.0,3.0,0.0,2.0,0.0,10.0,1.0,1.0,13.0,2.0,0.0,5.0,1.0,4.0
521,27.0,2.0,145.0,42.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0
522,27.0,3.0,74.0,45.0,2.0,0.0,0.0,67.0,0.0,0.0,0.0,5.0,5.0,2.0,9.0,0.0,0.0,1.0,3.0,1.0
523,27.0,4.0,66.0,36.0,3.0,0.0,0.0,41.0,1.0,1.0,1.0,8.0,3.0,2.0,24.0,0.0,1.0,3.0,1.0,1.0
524,27.0,5.0,88.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0
525,27.0,6.0,85.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
526,27.0,7.0,84.0,30.0,3.0,0.0,0.0,12.0,0.0,1.0,0.0,9.0,3.0,2.0,18.0,4.0,1.0,3.0,1.0,2.0
527,27.0,8.0,149.0,14.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0
528,27.0,9.0,122.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
529,27.0,10.0,68.0,26.0,2.0,0.0,0.0,88.0,1.0,1.0,0.0,19.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0
530,27.0,11.0,83.0,15.0,2.0,0.0,0.0,70.0,1.0,1.0,0.0,13.0,4.0,3.0,12.0,1.0,1.0,0.0,12.0,3.0
531,27.0,12.0,80.0,10.0,1.0,0.0,0.0,93.0,0.0,5.0,0.0,15.0,6.0,1.0,4.0,0.0,1.0,1.0,5.0,0.0
532,27.0,13.0,107.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
533,27.0,14.0,95.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0
534,27.0,15.0,143.0,12.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,7.0,0.0
535,27.0,16.0,91.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,22.0,0.0,0.0,0.0,11.0,0.0
536,27.0,17.0,105.0,29.0,1.0,0.0,0.0,31.0,2.0,7.0,0.0,18.0,4.0,6.0,6.0,1.0,0.0,6.0,1.0,2.0
537,27.0,18.0,45.0,50.0,0.0,0.0,0.0,72.0,0.0,6.0,0.0,22.0,1.0,1.0,9.0,1.0,0.0,5.0,8.0,2.0
538,27.0,19.0,99.0,8.0,14.0,0.0,0.0,25.0,1.0,4.0,0.0,9.0,1.0,2.0,15.0,0.0,0.0,1.0,7.0,4.0
539,27.0,20.0,119.0,6.0,12.0,0.0,0.0,10.0,0.0,1.0,0.0,3.0,0.0,1.0,11.0,0.0,1.0,0.0,12.0,1.0
540,28.0,1.0,44.0,49.0,2.0,1.0,0.0,6.0,10.0,3.0,0.0,41.0,3.0,34.0,13.0,1.0,6.0,5.0,1.0,8.0
541,28.0,2.0,148.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,5.0,2.0,0.0
542,28.0,3.0,1.0,33.0,10.0,0.0,0.0,71.0,2.0,4.0,1.0,3.0,7.0,5.0,25.0,4.0,1.0,8.0,9.0,8.0
543,28.0,4.0,3.0,40.0,15.0,1.0,0.0,49.0,1.0,7.0,2.0,9.0,16.0,1.0,24.0,1.0,2.0,6.0,8.0,5.0
544,28.0,5.0,47.0,50.0,4.0,1.0,1.0,8.0,5.0,6.0,1.0,16.0,3.0,11.0,2.0,0.0,8.0,33.0,13.0,15.0
545,28.0,6.0,146.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,6.0,6.0
546,28.0,7.0,22.0,4.0,25.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,92.0,0.0,1.0,11.0,6.0,8.0
547,28.0,8.0,75.0,36.0,0.0,0.0,0.0,29.0,0.0,3.0,0.0,2.0,1.0,2.0,25.0,1.0,1.0,1.0,13.0,3.0
548,28.0,9.0,0.0,4.0,66.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,39.0,1.0,0.0,17.0,30.0,7.0
549,28.0,10.0,51.0,22.0,39.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,1.0,34.0,2.0,0.0,11.0,11.0,1.0
550,28.0,11.0,66.0,39.0,2.0,1.0,0.0,30.0,4.0,5.0,0.0,8.0,9.0,7.0,16.0,3.0,1.0,8.0,9.0,3.0
551,28.0,12.0,13.0,69.0,8.0,1.0,0.0,26.0,13.0,7.0,0.0,23.0,4.0,21.0,4.0,3.0,1.0,9.0,7.0,7.0
552,28.0,13.0,130.0,34.0,12.0,3.0,0.0,10.0,0.0,4.0,0.0,5.0,2.0,4.0,11.0,1.0,6.0,12.0,3.0,7.0
553,28.0,14.0,28.0,68.0,7.0,2.0,0.0,9.0,0.0,3.0,1.0,4.0,10.0,4.0,11.0,2.0,4.0,7.0,7.0,5.0
554,28.0,15.0,22.0,64.0,12.0,1.0,0.0,14.0,8.0,1.0,0.0,8.0,7.0,7.0,17.0,5.0,1.0,6.0,2.0,4.0
555,28.0,16.0,42.0,60.0,1.0,0.0,0.0,10.0,21.0,2.0,0.0,13.0,0.0,11.0,6.0,2.0,4.0,1.0,5.0,3.0
556,28.0,17.0,0.0,42.0,3.0,0.0,0.0,6.0,4.0,4.0,0.0,1.0,3.0,8.0,10.0,1.0,7.0,12.0,0.0,6.0
557,28.0,18.0,7.0,58.0,11.0,1.0,1.0,5.0,0.0,6.0,1.0,6.0,2.0,4.0,20.0,2.0,5.0,17.0,18.0,7.0
558,28.0,19.0,60.0,13.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,1.0,3.0,58.0,0.0,0.0,1.0,7.0,0.0
559,28.0,20.0,67.0,27.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,20.0,1.0,0.0,0.0,5.0,1.0
560,29.0,1.0,0.0,21.0,22.0,0.0,0.0,8.0,1.0,2.0,0.0,9.0,3.0,11.0,24.0,1.0,4.0,20.0,1.0,6.0
561,29.0,2.0,10.0,24.0,11.0,1.0,0.0,13.0,2.0,2.0,1.0,4.0,3.0,12.0,13.0,1.0,7.0,21.0,6.0,6.0
562,29.0,3.0,89.0,2.0,4.0,0.0,0.0,11.0,1.0,0.0,0.0,7.0,2.0,1.0,83.0,0.0,0.0,3.0,10.0,3.0
563,29.0,4.0,118.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0
564,29.0,5.0,0.0,26.0,18.0,0.0,1.0,1.0,4.0,2.0,0.0,8.0,3.0,5.0,7.0,3.0,1.0,23.0,1.0,7.0
565,29.0,6.0,0.0,35.0,5.0,0.0,0.0,24.0,0.0,3.0,1.0,21.0,7.0,28.0,11.0,1.0,3.0,13.0,0.0,12.0
566,29.0,7.0,27.0,44.0,3.0,0.0,0.0,4.0,4.0,7.0,0.0,8.0,0.0,8.0,26.0,1.0,5.0,7.0,13.0,12.0
567,29.0,8.0,92.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,43.0,0.0,1.0,0.0,5.0,0.0
568,29.0,9.0,0.0,28.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,4.0,14.0,0.0,8.0
569,29.0,10.0,0.0,25.0,9.0,0.0,0.0,10.0,1.0,3.0,0.0,2.0,2.0,7.0,2.0,2.0,5.0,9.0,0.0,8.0
570,29.0,11.0,2.0,40.0,4.0,0.0,0.0,44.0,5.0,13.0,1.0,15.0,12.0,11.0,7.0,4.0,8.0,10.0,0.0,13.0
571,29.0,12.0,47.0,37.0,2.0,0.0,0.0,11.0,1.0,6.0,0.0,7.0,2.0,1.0,16.0,1.0,10.0,4.0,4.0,7.0
572,29.0,13.0,0.0,35.0,2.0,0.0,0.0,10.0,11.0,4.0,1.0,26.0,7.0,6.0,0.0,8.0,2.0,8.0,0.0,16.0
573,29.0,14.0,0.0,89.0,0.0,2.0,0.0,10.0,0.0,2.0,0.0,12.0,4.0,2.0,2.0,4.0,2.0,7.0,0.0,11.0
574,29.0,15.0,0.0,29.0,1.0,4.0,0.0,38.0,3.0,4.0,1.0,12.0,14.0,16.0,2.0,8.0,7.0,5.0,0.0,16.0
575,29.0,16.0,106.0,22.0,5.0,1.0,0.0,16.0,0.0,1.0,0.0,9.0,6.0,7.0,12.0,3.0,4.0,2.0,3.0,6.0
576,29.0,17.0,0.0,57.0,3.0,1.0,0.0,26.0,12.0,6.0,2.0,18.0,13.0,8.0,3.0,1.0,1.0,12.0,0.0,17.0
577,29.0,18.0,0.0,37.0,5.0,1.0,0.0,14.0,3.0,3.0,0.0,6.0,8.0,2.0,1.0,3.0,2.0,11.0,0.0,15.0
578,29.0,19.0,0.0,32.0,13.0,2.0,2.0,18.0,6.0,4.0,2.0,9.0,9.0,11.0,3.0,8.0,2.0,7.0,0.0,19.0
579,29.0,20.0,17.0,62.0,19.0,5.0,0.0,21.0,7.0,4.0,0.0,16.0,8.0,9.0,15.0,5.0,2.0,5.0,12.0,12.0
580,30.0,1.0,0.0,46.0,6.0,2.0,1.0,30.0,8.0,2.0,0.0,29.0,10.0,15.0,2.0,11.0,5.0,7.0,1.0,30.0
581,30.0,2.0,0.0,58.0,2.0,3.0,0.0,22.0,6.0,1.0,2.0,43.0,6.0,22.0,2.0,12.0,2.0,2.0,0.0,20.0
582,30.0,3.0,0.0,51.0,2.0,1.0,0.0,10.0,1.0,6.0,2.0,14.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,13.0
583,30.0,4.0,0.0,39.0,5.0,2.0,1.0,29.0,11.0,3.0,0.0,9.0,9.0,11.0,3.0,5.0,6.0,5.0,0.0,22.0
584,30.0,5.0,0.0,29.0,2.0,3.0,0.0,12.0,22.0,1.0,0.0,21.0,4.0,30.0,3.0,27.0,8.0,9.0,0.0,35.0
585,30.0,6.0,0.0,33.0,5.0,1.0,0.0,41.0,23.0,2.0,4.0,13.0,13.0,48.0,0.0,18.0,3.0,3.0,0.0,25.0
586,30.0,7.0,0.0,29.0,3.0,2.0,0.0,34.0,16.0,6.0,3.0,13.0,7.0,21.0,0.0,13.0,1.0,5.0,0.0,24.0
587,30.0,8.0,0.0,33.0,4.0,4.0,1.0,2.0,15.0,7.0,0.0,26.0,6.0,8.0,2.0,19.0,1.0,3.0,0.0,15.0
588,30.0,9.0,0.0,26.0,0.0,2.0,0.0,3.0,72.0,2.0,0.0,5.0,1.0,52.0,1.0,22.0,2.0,2.0,0.0,29.0
589,30.0,10.0,0.0,57.0,0.0,2.0,0.0,26.0,76.0,2.0,2.0,43.0,9.0,75.0,9.0,23.0,0.0,3.0,0.0,15.0
590,30.0,11.0,0.0,56.0,1.0,3.0,0.0,17.0,34.0,6.0,2.0,15.0,11.0,49.0,0.0,12.0,3.0,2.0,0.0,30.0
591,30.0,12.0,0.0,54.0,0.0,1.0,0.0,14.0,35.0,3.0,1.0,30.0,9.0,63.0,1.0,14.0,1.0,6.0,0.0,36.0
592,30.0,13.0,0.0,20.0,0.0,0.0,0.0,6.0,59.0,1.0,0.0,25.0,4.0,153.0,1.0,24.0,1.0,5.0,0.0,28.0
593,30.0,14.0,0.0,23.0,3.0,3.0,0.0,3.0,144.0,5.0,0.0,12.0,2.0,66.0,2.0,20.0,3.0,2.0,0.0,6.0
594,30.0,15.0,0.0,39.0,4.0,0.0,0.0,2.0,131.0,1.0,0.0,25.0,8.0,121.0,1.0,52.0,4.0,1.0,0.0,18.0
595,30.0,16.0,0.0,22.0,5.0,4.0,0.0,35.0,74.0,1.0,3.0,30.0,18.0,100.0,0.0,47.0,2.0,2.0,0.0,30.0
596,30.0,17.0,0.0,31.0,6.0,1.0,0.0,0.0,88.0,2.0,0.0,12.0,0.0,32.0,1.0,23.0,5.0,6.0,0.0,21.0
597,30.0,18.0,0.0,40.0,5.0,4.0,0.0,2.0,52.0,3.0,0.0,13.0,1.0,27.0,0.0,23.0,4.0,5.0,1.0,25.0
598,30.0,19.0,1.0,26.0,9.0,0.0,0.0,1.0,45.0,0.0,1.0,6.0,2.0,30.0,1.0,18.0,2.0,12.0,1.0,22.0
599,30.0,20.0,0.0,26.0,3.0,0.0,0.0,2.0,23.0,2.0,0.0,15.0,3.0,74.0,1.0,24.0,2.0,3.0,0.0,15.0
