,fov,spot_id,Antibody.secreting.B.cells,CD3+.alpha.beta.T.cells,Central.venous.LSECs,Cholangiocytes,Erthyroid.cells,Hep,Inflammatory.macrophages,Mature.B.cells,NK.like.cells,Non.inflammatory.macrophages,NotDet,Periportal.LSECs,Portal.endothelial.cells,Stellate.cells,gamma.delta.T.cells.1,tumor_1,tumor_2
1030,211,5,0,3,0,3,0,0,1,0,0,0,0,2,0,3,0,44,54
1031,211,6,0,6,1,0,0,0,6,1,0,0,0,1,0,1,0,20,26
1032,211,7,0,2,1,2,0,0,1,0,0,0,0,2,0,0,0,85,76
1033,211,8,0,3,0,0,0,0,3,1,0,0,0,6,0,0,0,81,17
1034,211,9,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,69,10
1035,212,1,0,2,0,5,1,0,4,1,2,0,0,1,1,0,0,25,66
1036,212,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,58,3
1037,212,3,0,2,0,0,0,0,1,1,0,1,0,0,0,1,0,65,0
1038,212,4,0,6,1,0,0,0,2,0,0,2,0,1,0,0,0,57,57
1039,212,5,0,8,3,0,0,0,2,1,0,2,0,4,1,0,0,130,0
1040,212,6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,117,4
1041,212,7,0,8,0,4,0,0,2,1,0,0,0,0,0,1,0,54,63
1042,212,8,0,4,0,0,0,0,0,0,0,0,0,1,1,3,0,78,47
1043,212,9,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,95,22
1044,213,1,0,0,0,0,0,0,1,0,0,0,0,3,1,3,0,56,95
1045,213,2,0,2,0,0,0,0,1,1,0,2,0,1,0,1,0,101,79
1046,213,3,0,1,0,0,1,0,3,0,0,2,0,1,0,0,0,102,10
1047,213,4,4,7,0,2,0,0,3,4,0,1,0,3,0,8,0,84,30
1048,213,5,0,3,0,0,0,0,0,0,0,2,0,3,0,2,0,112,0
1049,213,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,84,0
1050,213,7,2,14,0,2,0,0,4,1,0,0,0,6,1,16,0,61,33
1051,213,8,0,0,0,0,0,0,4,1,0,1,0,8,0,3,1,79,19
1052,213,9,0,1,0,0,0,0,5,0,0,1,0,7,1,0,0,96,0
1053,214,1,1,13,0,2,0,0,9,8,3,1,0,9,0,16,0,52,18
1054,214,2,0,4,0,0,0,0,0,1,0,2,0,3,0,2,0,94,49
1055,214,3,0,2,1,0,0,0,1,0,0,2,0,1,0,0,0,131,25
1056,214,4,6,22,0,2,0,0,13,8,0,2,0,8,0,8,0,43,20
1057,214,5,0,10,0,1,0,0,2,2,0,0,0,4,0,3,1,85,21
1058,214,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,31,90
1059,214,7,3,12,0,0,0,0,18,3,1,1,0,2,0,3,0,68,17
1060,214,8,0,3,1,2,0,0,6,0,0,0,0,3,0,3,0,31,62
1061,214,9,0,4,0,0,0,0,0,0,0,2,0,2,0,3,0,103,53
1062,215,1,0,11,1,0,0,0,7,2,0,4,0,3,1,7,0,113,20
1063,215,2,0,13,0,11,0,0,12,0,0,2,0,0,0,1,0,24,25
1064,215,3,3,9,0,0,0,0,7,4,1,4,0,4,1,4,0,91,2
1065,215,4,0,7,2,1,0,0,4,2,1,0,0,13,0,5,0,109,6
1066,215,5,0,15,0,3,0,0,7,1,3,0,0,3,0,5,0,28,22
1067,215,6,0,12,0,0,0,0,2,2,0,0,0,5,0,3,0,69,13
1068,215,7,0,19,0,4,0,0,5,3,0,1,0,1,0,3,0,57,26
1069,215,8,0,11,1,1,0,0,4,2,1,0,0,4,0,13,1,42,21
1070,215,9,0,21,0,1,0,0,4,3,1,1,0,5,0,9,0,47,37
1071,216,1,0,15,1,3,0,0,9,4,2,2,0,3,0,3,0,23,7
1072,216,2,0,23,0,12,1,0,6,7,1,1,0,4,1,10,0,22,45
1073,216,3,0,18,3,11,0,0,16,2,0,2,0,8,0,6,1,70,57
1074,216,4,0,9,0,5,0,0,8,1,1,0,0,5,1,12,0,43,11
1075,216,5,2,22,0,10,0,0,14,2,4,0,0,2,0,3,0,22,20
1076,216,6,0,44,3,10,0,0,14,2,4,0,0,1,2,2,0,9,7
1077,216,7,0,14,0,0,0,0,10,1,0,1,0,0,0,2,0,54,8
1078,216,8,0,13,0,13,0,0,7,3,0,1,0,1,1,1,1,20,2
1079,216,9,0,35,0,2,0,0,5,4,3,0,0,0,0,0,0,0,0
1080,218,1,0,12,1,0,0,0,1,6,0,0,0,1,0,0,0,33,0
1081,218,2,0,7,1,0,0,0,3,1,0,1,0,1,0,0,0,58,0
1082,218,3,0,11,1,0,0,0,4,3,1,0,0,2,0,0,0,29,1
1083,218,4,5,6,0,0,0,0,3,5,0,3,0,5,0,5,0,114,0
1084,218,5,0,5,1,1,0,0,4,1,0,0,0,0,0,0,0,86,0
1085,218,6,1,10,1,0,0,0,15,9,0,2,0,4,0,2,0,57,2
1086,218,7,0,3,0,0,0,0,3,1,0,0,0,0,1,2,0,70,0
1087,218,8,0,6,0,0,0,0,1,4,1,1,0,1,0,0,0,43,0
1088,218,9,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,62,0
1089,219,1,0,12,0,1,1,0,5,3,0,3,0,3,1,3,0,111,0
1090,219,2,0,4,1,0,0,0,2,1,0,2,0,0,0,0,0,90,1
1091,219,3,0,2,1,0,0,0,3,3,1,3,0,0,0,1,0,42,0
1092,219,4,5,14,1,0,0,0,3,2,0,2,0,20,2,0,0,112,0
1093,219,5,0,7,1,0,1,0,10,0,0,4,0,3,1,3,0,137,1
1094,219,6,2,9,0,1,0,1,6,4,1,2,0,3,0,0,0,111,0
1095,219,7,1,2,1,0,0,0,1,0,0,3,0,2,0,0,0,165,0
1096,219,8,0,5,2,0,1,0,0,0,0,1,0,11,0,1,0,143,0
1097,219,9,0,3,2,0,0,0,1,1,0,3,0,5,2,0,0,137,2
1098,220,1,0,5,0,0,0,0,0,0,0,0,0,1,1,0,1,198,0
1099,220,2,0,6,3,0,1,0,4,1,0,1,0,12,0,1,0,130,0
1100,220,3,0,5,1,0,0,0,3,2,0,3,0,2,0,1,0,139,0
1101,220,4,0,4,2,0,0,0,4,0,0,3,0,6,0,1,0,182,0
1102,220,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,111,0
1103,220,6,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,99,0
1104,220,7,0,2,0,0,0,0,2,1,0,6,0,2,0,0,0,161,0
1105,220,8,0,1,0,0,0,0,3,0,0,2,0,1,0,0,1,132,0
1106,220,9,0,1,2,0,0,0,4,0,0,4,0,2,0,0,0,188,0
1107,221,1,0,2,0,0,0,0,2,0,0,2,0,1,1,0,1,133,0
1108,221,2,0,5,2,0,0,0,3,0,0,1,0,1,0,0,0,124,0
1109,221,3,0,2,0,0,0,0,1,0,0,9,0,2,0,0,0,129,0
1110,221,4,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,146,0
1111,221,5,1,1,0,0,0,0,0,1,0,2,0,4,0,0,2,159,0
1112,221,6,0,5,1,0,0,0,6,0,0,1,0,0,0,0,0,163,0
1113,221,7,2,9,0,0,0,0,9,0,0,6,0,2,2,1,0,141,0
1114,221,8,0,2,1,0,0,0,9,1,0,7,0,4,1,1,0,138,0
1115,221,9,0,3,0,0,0,0,3,1,0,4,0,0,0,1,0,181,0
1116,222,1,0,14,2,0,0,0,11,5,0,2,0,9,1,21,0,56,0
1117,222,2,0,6,0,0,0,0,6,2,1,1,0,10,1,17,0,62,0
1118,222,3,0,2,0,0,0,0,2,4,0,1,0,3,0,4,0,111,0
1119,222,4,0,5,0,0,0,0,7,2,0,0,0,5,0,12,0,142,2
1120,222,5,2,10,1,0,0,0,14,1,0,5,0,8,2,16,0,74,22
1121,222,6,0,12,1,0,0,0,16,2,0,2,0,3,0,17,1,146,15
1122,222,7,0,9,1,0,0,0,6,0,1,3,0,6,0,0,0,154,1
1123,222,8,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,120,7
1124,222,9,0,4,0,0,0,0,5,0,1,0,0,5,1,0,0,147,18
1125,223,1,0,5,0,0,1,0,1,0,1,2,0,1,1,1,0,178,0
1126,223,2,0,4,0,0,0,0,0,0,0,1,0,1,0,1,0,162,2
1127,223,3,0,7,2,0,0,0,2,2,0,3,0,3,2,2,0,181,1
1128,223,4,0,2,3,0,0,0,3,3,0,3,0,5,0,2,0,172,0
1129,223,5,0,4,0,0,0,0,3,0,0,3,0,3,0,0,1,149,0
1130,223,6,0,4,1,0,0,0,2,0,0,1,0,2,0,1,0,172,0
1131,223,7,0,2,0,0,0,0,1,0,0,2,0,1,1,0,1,147,0
1132,223,8,0,2,2,0,0,0,1,1,0,3,0,0,1,0,0,157,0
1133,223,9,0,2,2,0,0,0,3,1,0,2,0,1,0,0,0,162,0
1134,224,1,0,4,4,0,0,0,3,1,0,1,0,0,1,1,1,181,0
1135,224,2,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,145,0
1136,224,3,0,4,1,0,0,0,1,0,0,2,0,1,0,0,0,182,0
1137,224,4,2,6,0,0,0,0,2,1,0,1,0,3,0,1,0,165,0
1138,224,5,0,4,3,0,0,0,0,1,1,0,0,4,0,0,0,132,0
1139,224,6,0,1,1,0,0,0,0,0,0,5,0,2,0,0,1,150,0
1140,224,7,0,2,0,0,0,0,1,0,0,3,0,1,0,1,0,136,0
1141,224,8,0,2,0,0,0,0,2,1,0,1,0,3,0,0,0,144,0
1142,224,9,0,7,1,0,0,0,4,0,0,2,0,4,0,1,0,166,0
1143,225,1,0,1,0,0,0,0,2,0,1,1,0,3,0,0,1,160,0
1144,225,2,0,1,0,0,0,0,2,1,0,9,0,1,0,1,0,170,0
1145,225,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0
1146,225,4,0,1,1,0,0,0,0,0,0,5,0,0,0,0,1,158,0
1147,225,5,0,1,0,0,0,0,0,0,0,4,0,7,1,1,0,159,0
1148,225,6,0,1,2,0,0,0,0,0,0,4,0,4,0,1,0,152,0
1149,225,7,0,1,1,0,0,0,1,0,0,6,0,0,1,0,0,176,0
1150,225,8,0,2,1,0,0,0,1,1,0,5,0,1,1,0,1,168,0
1151,225,9,0,1,1,0,0,0,2,0,0,0,0,3,0,0,0,149,0
1152,226,1,0,4,2,0,0,0,0,0,0,6,0,4,0,3,2,150,0
1153,226,2,0,4,0,0,0,0,1,0,0,1,0,19,1,1,0,140,0
1154,226,3,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,133,0
1155,226,4,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,124,0
1156,226,5,0,3,1,0,0,0,3,2,0,7,0,0,1,1,0,126,0
1157,226,6,0,6,2,0,0,0,2,0,0,2,0,2,0,0,0,141,0
1158,226,7,0,2,0,0,0,0,1,0,0,7,0,0,0,0,0,130,0
1159,226,8,0,4,3,0,0,0,4,0,0,9,0,3,0,0,0,120,0
1160,226,9,0,2,1,0,0,0,5,0,0,9,0,2,1,0,0,127,0
1161,227,1,0,2,3,0,0,0,2,0,0,5,0,0,1,2,2,145,0
1162,227,2,0,2,0,0,0,0,0,0,0,3,0,0,2,0,0,110,0
1163,227,3,0,1,2,0,0,0,1,0,0,4,0,2,0,1,0,108,0
1164,227,4,0,5,2,0,0,0,1,0,0,6,0,5,0,0,2,130,0
1165,227,5,0,2,1,0,0,0,2,0,0,3,0,2,0,0,0,108,0
1166,227,6,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,131,0
1167,227,7,0,2,2,0,0,0,2,0,0,10,0,4,0,4,0,124,0
1168,227,8,0,7,1,0,0,0,2,0,0,6,0,1,0,4,0,109,0
1169,227,9,0,4,2,0,0,0,8,0,0,10,0,9,0,1,0,127,0
1170,228,1,0,2,0,0,0,0,4,2,0,5,0,4,1,1,0,189,0
1171,228,2,0,1,1,0,0,0,2,0,0,3,0,7,1,1,0,135,0
1172,228,3,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,158,0
1173,228,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0
1174,228,5,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,124,0
1175,228,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,120,0
1176,228,7,0,0,0,0,0,0,4,1,0,2,0,2,0,0,0,117,0
1177,228,8,0,2,0,0,0,0,0,1,0,2,0,4,0,2,0,124,0
1178,228,9,0,7,1,0,0,0,2,1,0,4,0,3,0,3,0,121,0
1179,229,1,0,7,0,0,0,0,4,4,1,1,0,0,0,7,0,105,9
1180,229,2,3,5,1,0,0,0,11,4,0,0,0,5,1,13,0,76,7
1181,229,3,2,20,2,0,0,0,12,1,0,4,0,11,2,15,1,65,0
1182,229,4,1,5,0,0,0,0,3,4,0,2,0,1,0,2,0,91,6
1183,229,5,2,14,0,0,0,0,5,4,0,0,0,3,0,10,0,65,5
1184,229,6,0,5,0,0,0,0,4,2,0,4,0,3,0,9,0,74,1
1185,229,7,3,22,1,0,0,0,4,5,0,4,0,8,0,15,1,49,1
1186,229,8,0,11,0,0,0,0,5,5,1,3,0,2,0,2,0,132,1
1187,229,9,0,9,0,0,0,0,3,2,1,2,0,5,2,4,0,114,5
1188,22,1,0,1,0,0,0,0,2,1,0,1,0,2,0,3,0,105,61
1189,22,2,0,4,0,1,0,0,1,1,0,3,0,3,2,1,0,139,0
1190,22,3,0,3,1,0,0,0,2,3,0,5,0,0,0,2,0,133,0
1191,22,4,0,3,1,0,0,0,2,3,0,7,0,4,0,1,1,115,0
1192,22,5,0,0,1,0,0,0,4,1,0,1,0,1,0,0,0,133,0
1193,22,6,0,6,4,0,0,0,3,2,0,9,0,6,0,0,0,79,0
1194,22,7,0,1,0,0,0,0,1,0,0,4,0,1,0,2,0,84,1
1195,22,8,0,3,1,0,0,0,6,2,0,7,0,8,0,2,0,101,0
1196,22,9,0,5,2,0,0,0,5,0,0,10,0,4,0,5,0,106,0
1197,230,1,3,13,0,2,0,0,24,3,1,0,0,2,0,2,0,35,43
1198,230,2,0,4,0,11,0,0,8,0,0,0,0,0,0,0,0,63,46
1199,230,3,0,1,0,1,0,0,2,0,0,1,0,3,0,0,0,74,79
1200,230,4,0,3,1,1,0,0,1,0,0,0,0,3,0,0,1,7,106
1201,230,5,0,12,0,5,0,0,12,0,0,0,0,0,0,0,0,12,70
1202,230,6,0,4,1,0,0,0,3,1,1,2,0,6,0,1,0,50,67
1203,230,7,0,3,0,0,0,0,3,2,0,1,0,2,0,1,0,84,21
1204,230,8,0,2,0,0,0,0,1,1,0,4,0,1,0,0,0,72,27
1205,230,9,1,3,0,0,0,0,2,0,0,3,0,5,0,0,0,80,5
1206,231,1,0,2,0,0,0,0,1,2,0,2,0,6,2,3,0,105,15
1207,231,2,2,6,0,0,0,0,4,1,0,4,0,3,0,0,0,80,6
1208,231,3,0,4,0,0,0,0,0,0,0,0,0,8,1,1,0,119,0
1209,231,4,0,1,1,0,0,0,0,1,0,2,0,4,0,0,0,123,0
1210,231,5,0,4,0,0,0,0,5,0,0,2,0,3,0,1,0,101,3
1211,231,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,100,36
1212,231,7,0,5,2,0,1,0,2,1,0,2,0,4,0,4,0,140,0
1213,231,8,1,3,0,0,0,0,2,2,0,0,0,4,0,1,0,92,0
1214,231,9,0,1,1,0,0,0,3,0,0,2,0,1,1,0,0,98,18
1215,232,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,170,0
1216,232,2,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,103,3
1217,232,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,121,7
1218,232,4,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,129,0
1219,232,5,0,1,3,0,0,0,3,0,0,1,0,2,0,0,0,111,4
1220,232,6,0,2,1,0,0,0,1,1,0,4,0,3,0,0,0,86,4
1221,232,7,0,13,0,0,0,0,4,1,0,2,0,3,0,3,0,115,1
1222,232,8,0,7,1,0,0,0,1,1,0,3,0,3,0,1,0,122,6
1223,232,9,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,90,19
1224,234,1,0,11,0,3,0,0,5,2,2,1,0,0,0,0,0,27,34
1225,234,2,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,66,31
1226,234,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,58,63
1227,234,4,0,5,1,0,1,0,0,1,0,2,0,3,0,0,0,76,17
1228,234,5,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,97,2
1229,234,6,0,5,1,0,0,0,2,0,0,1,0,4,0,0,0,101,20
1230,234,7,0,4,0,0,0,0,0,0,0,1,0,1,1,0,0,102,5
1231,234,8,0,2,1,0,0,0,2,0,0,1,0,1,0,0,0,101,0
1232,234,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,128,0
1233,235,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,63,2
1234,235,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
1235,235,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,49,0
1236,235,4,0,5,2,0,0,0,1,0,0,0,0,1,0,1,0,90,10
1237,235,5,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,33,7
1238,235,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2
1239,235,7,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,130,13
1240,235,8,0,3,0,0,0,0,1,0,0,0,0,2,0,1,0,61,45
1241,235,9,0,1,1,0,0,0,1,0,0,1,0,3,0,0,0,107,21
1242,236,1,0,0,1,0,0,0,0,0,0,0,0,4,0,5,0,97,44
1243,236,2,0,3,0,0,0,0,3,0,0,0,0,4,0,2,0,123,12
1244,236,3,2,6,0,0,0,0,4,0,0,1,0,17,1,11,0,142,3
1245,236,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,130,0
1246,236,5,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,138,2
1247,236,6,0,2,1,0,0,0,2,1,0,0,0,3,0,2,0,124,4
1248,236,7,0,1,0,0,0,0,0,1,1,1,0,3,0,1,0,123,0
1249,236,8,0,3,0,0,0,0,0,0,0,3,0,3,1,0,1,118,0
1250,236,9,0,2,0,0,0,0,2,0,0,1,0,1,0,0,1,115,1
1251,237,1,0,2,2,0,0,0,1,0,0,1,0,5,0,0,0,143,0
1252,237,2,0,2,0,0,0,0,3,0,0,2,0,2,0,0,0,92,0
1253,237,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87,9
1254,237,4,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,178,8
1255,237,5,0,1,0,0,0,0,2,0,0,2,0,1,0,0,1,140,0
1256,237,6,0,4,2,0,0,0,2,0,0,3,0,5,1,1,0,134,0
1257,237,7,0,1,0,0,0,0,0,0,0,5,0,6,1,0,0,113,12
1258,237,8,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,112,0
1259,237,9,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,136,0
1260,238,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,145,2
1261,238,2,0,3,1,0,0,0,2,0,0,6,0,5,1,0,0,96,0
1262,238,3,0,1,3,0,0,0,0,1,0,1,0,1,0,0,0,144,0
1263,238,4,0,4,0,0,0,0,2,2,0,4,0,7,0,3,0,127,3
1264,238,5,0,3,0,0,0,0,0,0,0,2,0,6,0,1,0,109,0
1265,238,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,122,0
1266,238,7,0,4,0,0,0,0,0,1,0,0,0,1,0,5,0,101,22
1267,238,8,0,2,1,0,0,0,0,1,0,1,0,3,0,1,0,155,0
1268,238,9,0,2,0,0,0,0,2,0,0,5,0,4,0,1,0,124,0
1269,239,1,0,16,0,0,0,0,2,1,0,1,0,5,0,5,1,115,12
1270,239,2,0,12,1,0,0,0,5,2,1,5,0,2,0,2,0,87,0
1271,239,3,0,1,3,0,1,0,0,0,0,4,0,16,1,4,0,90,0
1272,239,4,0,8,0,15,0,0,9,0,2,1,0,2,0,2,0,28,67
1273,239,5,0,4,0,0,0,0,3,3,0,0,0,2,0,1,0,74,42
1274,239,6,0,0,0,0,0,0,3,0,0,4,0,8,0,1,0,92,0
1275,239,7,0,42,2,19,0,0,20,6,4,1,0,2,2,1,1,11,23
1276,239,8,0,7,0,1,0,0,7,0,0,0,0,3,0,1,0,55,41
1277,239,9,0,1,2,0,0,0,2,2,0,3,0,1,1,1,0,133,0
1278,23,1,0,1,0,0,0,0,1,2,0,2,0,0,0,1,0,91,16
1279,23,2,0,2,0,0,0,0,3,0,0,7,0,1,0,0,0,74,0
1280,23,3,0,0,0,0,0,0,2,0,0,8,0,1,0,0,0,71,0
1281,23,4,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0,21,52
1282,23,5,0,2,0,0,0,0,2,2,0,4,0,6,0,4,0,65,3
1283,23,6,1,0,0,0,0,0,2,1,0,7,0,7,0,0,0,54,1
1284,23,7,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,54,36
1285,23,8,0,3,0,0,0,0,2,0,0,6,0,0,0,0,0,82,0
1286,23,9,0,4,0,0,0,0,2,1,0,4,0,1,0,0,0,84,0
1287,240,1,0,17,0,13,0,0,12,6,2,0,0,2,0,6,3,26,15
1288,240,2,0,13,0,11,0,0,22,3,0,2,0,2,0,4,0,38,27
1289,240,3,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,129,8
1290,240,4,0,7,1,1,0,0,6,2,4,0,0,7,0,12,0,31,36
1291,240,5,0,6,1,0,0,0,3,1,0,1,0,1,0,1,0,73,21
1292,240,6,0,10,0,1,0,0,0,1,1,4,0,5,0,1,0,120,1
1293,240,7,0,16,1,9,0,0,10,2,1,0,0,2,0,3,0,17,61
1294,240,8,1,8,0,0,0,0,1,5,1,0,0,5,0,3,0,85,9
1295,240,9,0,4,0,1,0,0,2,1,0,3,0,0,0,3,0,135,1
1296,241,1,0,5,1,0,0,0,3,0,0,3,0,4,0,0,0,166,0
1297,241,2,0,3,0,0,0,0,1,0,0,2,0,3,1,0,0,157,0
1298,241,3,0,1,0,1,0,0,3,0,0,2,0,1,1,2,1,115,0
1299,241,4,1,5,2,0,0,0,2,1,1,3,0,4,0,0,2,129,0
1300,241,5,0,0,0,0,0,0,1,0,0,2,0,5,1,1,0,149,0
1301,241,6,0,7,0,1,0,0,7,0,1,2,0,9,1,1,0,129,0
1302,241,7,0,1,5,0,1,0,0,0,0,6,0,4,1,0,0,135,0
1303,241,8,0,3,0,1,2,0,3,2,0,8,0,13,3,2,0,123,0
1304,241,9,0,2,2,0,1,0,3,1,1,10,0,7,2,2,0,118,0
1305,242,1,0,3,1,0,0,0,2,1,0,6,0,7,0,0,2,178,0
1306,242,2,0,2,0,0,1,0,0,0,0,4,0,1,0,0,0,139,0
1307,242,3,0,5,3,0,0,0,5,2,0,5,0,4,2,0,0,156,0
1308,242,4,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,127,0
1309,242,5,0,3,1,0,0,0,1,2,0,3,0,1,0,0,0,132,0
1310,242,6,0,13,4,0,0,0,4,4,0,6,0,5,0,1,0,165,0
1311,242,7,0,2,1,0,0,0,3,2,0,6,0,0,0,1,1,174,1
1312,242,8,1,3,3,0,0,0,4,2,0,0,0,3,1,1,0,185,0
1313,242,9,0,5,4,0,0,0,2,2,0,4,0,2,0,0,1,222,0
1314,243,1,0,3,1,0,0,0,5,1,0,0,0,7,0,2,0,155,1
1315,243,2,0,5,1,0,0,0,10,1,1,4,0,1,0,3,1,126,0
1316,243,3,1,2,0,0,0,0,5,2,0,2,0,0,0,2,0,141,2
1317,243,4,0,8,0,2,0,0,8,0,0,4,0,3,0,8,0,139,20
1318,243,5,0,13,0,1,0,0,10,3,1,0,0,5,1,8,0,63,24
1319,243,6,0,10,0,0,0,0,18,2,1,0,0,3,0,3,0,60,13
1320,243,7,0,4,1,0,0,0,5,0,0,0,0,4,1,1,0,143,40
1321,243,8,0,3,1,0,2,0,2,1,0,2,0,2,0,1,0,114,11
1322,243,9,0,0,1,2,0,0,14,1,0,0,0,4,1,1,0,91,25
1323,244,1,0,7,1,0,0,0,3,0,0,0,0,3,0,3,0,165,0
1324,244,2,0,2,1,0,2,0,5,0,0,0,0,1,1,1,0,166,1
1325,244,3,0,2,0,0,0,0,2,2,0,0,0,0,0,2,0,151,1
1326,244,4,0,2,1,0,0,0,6,0,0,1,0,0,0,0,1,156,0
1327,244,5,0,5,0,0,0,0,5,2,0,1,0,1,0,0,0,210,0
1328,244,6,0,5,1,0,0,0,6,2,0,4,0,0,0,1,1,208,0
1329,244,7,3,6,1,0,0,0,8,2,0,6,0,1,0,0,2,158,0
1330,244,8,0,11,0,0,1,0,9,0,1,5,0,4,2,0,3,155,0
1331,244,9,2,3,0,0,0,0,4,2,0,2,0,0,0,1,0,240,0
1332,245,1,0,5,0,0,0,0,5,1,0,1,0,1,0,0,1,152,0
1333,245,2,0,6,1,0,0,0,5,1,0,4,0,0,0,0,1,147,0
1334,245,3,0,7,3,0,0,0,6,0,0,2,0,0,0,1,0,165,0
1335,245,4,0,3,1,0,0,0,1,0,0,1,0,1,0,1,0,162,0
1336,245,5,0,5,0,0,0,0,2,0,0,2,0,1,0,1,0,125,1
1337,245,6,0,6,0,0,0,0,5,1,0,8,0,0,0,1,1,148,0
1338,245,7,0,2,1,0,0,0,1,0,0,4,0,1,0,1,0,186,0
1339,245,8,0,3,1,0,0,0,1,0,0,4,0,1,0,1,2,153,0
1340,245,9,0,5,1,0,0,0,0,2,0,5,0,1,0,1,0,144,0
1341,246,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,177,0
1342,246,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,162,0
1343,246,3,0,0,3,0,0,0,0,2,0,2,0,1,0,0,0,183,0
1344,246,4,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,150,0
1345,246,5,0,4,2,0,0,0,0,0,0,2,0,1,0,1,3,146,0
1346,246,6,0,1,2,0,0,0,0,0,0,2,0,3,1,0,0,172,0
1347,246,7,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,161,0
1348,246,8,0,2,1,0,0,0,3,1,0,2,0,4,0,0,0,140,0
1349,246,9,2,5,0,0,0,0,7,1,0,7,0,3,0,0,0,143,0
1350,247,1,0,2,0,0,0,0,2,0,0,1,0,4,0,2,0,134,0
1351,247,2,0,7,0,0,0,0,4,0,0,5,0,12,0,2,0,125,0
1352,247,3,0,2,1,0,1,0,2,1,2,5,0,6,0,1,0,119,1
1353,247,4,0,5,1,0,0,0,1,0,0,4,0,1,0,0,0,131,0
1354,247,5,0,2,1,0,0,0,0,0,0,2,0,4,0,1,1,114,0
1355,247,6,0,3,1,0,0,0,0,1,0,2,0,5,0,3,0,90,0
1356,247,7,0,6,3,0,0,0,0,1,0,2,0,5,0,2,0,164,0
1357,247,8,0,4,1,0,0,0,2,0,0,9,0,0,0,0,0,96,0
1358,247,9,0,2,0,0,0,0,1,0,0,2,0,1,3,0,0,100,0
1359,248,1,0,1,0,0,0,0,4,1,0,9,0,2,0,0,0,134,0
1360,248,2,0,4,2,0,0,0,2,0,0,6,0,4,0,2,0,107,0
1361,248,3,0,7,0,0,0,0,1,1,0,5,0,9,0,0,0,104,0
1362,248,4,0,5,1,0,0,0,12,0,0,5,0,1,0,0,0,107,0
1363,248,5,0,8,3,0,0,0,4,1,0,7,0,3,2,0,1,76,0
1364,248,6,0,2,0,0,0,0,0,0,0,1,0,3,0,1,0,74,0
1365,248,7,0,2,0,0,0,0,1,0,0,8,0,2,0,1,1,176,0
1366,248,8,0,2,0,0,0,0,1,1,0,1,0,2,1,0,0,106,0
