,fov,spot_id,tumor,fibroblast,macrophage,T CD4 memory,T CD8 memory,plasmablast,B-cell,mast,Treg,endothelial,pDC,T CD4 naive,neutrophil,T CD8 naive,NK,monocyte,epithelial,mDC
506,26.0,7.0,0.0,21.0,3.0,0.0,0.0,93.0,3.0,9.0,1.0,9.0,11.0,10.0,23.0,2.0,2.0,4.0,1.0,4.0
507,26.0,8.0,20.0,65.0,27.0,5.0,0.0,6.0,6.0,2.0,0.0,2.0,3.0,19.0,33.0,10.0,8.0,11.0,1.0,19.0
508,26.0,9.0,0.0,33.0,3.0,2.0,0.0,35.0,3.0,6.0,0.0,20.0,9.0,5.0,17.0,3.0,1.0,3.0,0.0,10.0
509,26.0,10.0,0.0,45.0,1.0,0.0,0.0,47.0,76.0,12.0,0.0,7.0,10.0,34.0,16.0,9.0,4.0,1.0,5.0,13.0
510,26.0,11.0,56.0,57.0,7.0,0.0,0.0,16.0,1.0,1.0,0.0,6.0,2.0,8.0,27.0,2.0,3.0,11.0,0.0,9.0
511,26.0,12.0,48.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,1.0,0.0,0.0,0.0,1.0
512,26.0,13.0,0.0,48.0,8.0,0.0,1.0,25.0,3.0,10.0,0.0,8.0,9.0,12.0,14.0,0.0,2.0,5.0,1.0,5.0
513,26.0,14.0,10.0,76.0,20.0,0.0,0.0,5.0,2.0,4.0,0.0,8.0,1.0,7.0,60.0,3.0,4.0,10.0,1.0,18.0
514,26.0,15.0,48.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0
515,26.0,16.0,42.0,15.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,1.0,0.0
516,26.0,17.0,0.0,31.0,18.0,1.0,0.0,87.0,1.0,4.0,1.0,6.0,21.0,10.0,25.0,7.0,0.0,5.0,1.0,4.0
517,26.0,18.0,29.0,76.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,41.0,1.0,1.0,15.0,7.0,2.0
518,26.0,19.0,50.0,44.0,2.0,0.0,0.0,29.0,0.0,1.0,0.0,9.0,1.0,4.0,32.0,0.0,1.0,5.0,2.0,3.0
519,26.0,20.0,35.0,58.0,1.0,0.0,0.0,57.0,0.0,4.0,0.0,6.0,2.0,1.0,10.0,4.0,1.0,1.0,1.0,2.0
520,27.0,1.0,15.0,40.0,8.0,0.0,0.0,60.0,0.0,6.0,1.0,7.0,11.0,7.0,33.0,2.0,1.0,18.0,7.0,2.0
521,27.0,2.0,42.0,58.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,124.0,0.0,0.0,8.0,2.0,4.0
522,27.0,3.0,108.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,2.0
523,27.0,4.0,82.0,43.0,1.0,0.0,0.0,24.0,1.0,2.0,0.0,10.0,1.0,2.0,13.0,0.0,1.0,1.0,1.0,0.0
524,27.0,5.0,105.0,62.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,22.0,3.0,0.0,8.0,4.0,1.0
525,27.0,6.0,155.0,34.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0
526,27.0,7.0,81.0,42.0,1.0,0.0,0.0,46.0,1.0,2.0,0.0,5.0,1.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0
527,27.0,8.0,17.0,29.0,3.0,0.0,0.0,61.0,0.0,2.0,0.0,4.0,6.0,2.0,49.0,2.0,1.0,1.0,1.0,0.0
528,27.0,9.0,104.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0
529,27.0,10.0,89.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
530,27.0,11.0,77.0,25.0,1.0,0.0,0.0,16.0,0.0,1.0,0.0,12.0,1.0,1.0,27.0,0.0,1.0,0.0,3.0,0.0
531,27.0,12.0,133.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0
532,27.0,13.0,119.0,12.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,12.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0
533,27.0,14.0,55.0,22.0,1.0,0.0,0.0,89.0,0.0,5.0,0.0,15.0,3.0,4.0,39.0,0.0,0.0,0.0,0.0,0.0
534,27.0,15.0,86.0,20.0,2.0,0.0,0.0,72.0,0.0,1.0,0.0,12.0,2.0,3.0,23.0,1.0,2.0,1.0,11.0,3.0
535,27.0,16.0,90.0,18.0,0.0,0.0,0.0,63.0,0.0,1.0,0.0,11.0,2.0,3.0,13.0,2.0,0.0,1.0,5.0,0.0
536,27.0,17.0,99.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
537,27.0,18.0,160.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
538,27.0,19.0,127.0,12.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0,0.0
539,27.0,20.0,89.0,5.0,1.0,0.0,0.0,42.0,0.0,1.0,0.0,4.0,0.0,1.0,12.0,0.0,0.0,0.0,7.0,0.0
540,28.0,1.0,114.0,35.0,0.0,0.0,0.0,23.0,0.0,4.0,0.0,11.0,1.0,1.0,12.0,1.0,1.0,1.0,4.0,1.0
541,28.0,2.0,65.0,17.0,3.0,0.0,0.0,42.0,0.0,9.0,0.0,10.0,2.0,1.0,7.0,1.0,0.0,0.0,9.0,2.0
542,28.0,3.0,108.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0
543,28.0,4.0,83.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,2.0,13.0,0.0,2.0,1.0,5.0,0.0
544,28.0,5.0,185.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0
545,28.0,6.0,76.0,60.0,1.0,1.0,0.0,37.0,0.0,6.0,0.0,9.0,2.0,3.0,13.0,2.0,1.0,3.0,3.0,1.0
546,28.0,7.0,30.0,18.0,9.0,0.0,0.0,96.0,5.0,6.0,1.0,8.0,17.0,4.0,20.0,0.0,3.0,1.0,8.0,2.0
547,28.0,8.0,46.0,26.0,13.0,0.0,0.0,50.0,2.0,6.0,0.0,19.0,10.0,10.0,14.0,0.0,2.0,2.0,6.0,6.0
548,28.0,9.0,217.0,22.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,6.0,0.0,1.0,3.0,2.0,2.0,9.0,1.0,0.0
549,28.0,10.0,39.0,39.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,6.0,68.0,4.0,4.0,17.0,15.0,2.0
550,28.0,11.0,20.0,16.0,24.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,73.0,0.0,1.0,6.0,20.0,1.0
551,28.0,12.0,88.0,58.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,3.0,1.0,2.0,12.0,1.0,3.0,2.0,5.0,4.0
552,28.0,13.0,39.0,3.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,55.0,0.0,2.0,12.0,8.0,1.0
553,28.0,14.0,92.0,21.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,5.0,1.0,28.0,0.0,0.0,5.0,15.0,3.0
554,28.0,15.0,80.0,43.0,3.0,0.0,0.0,34.0,6.0,5.0,0.0,22.0,3.0,12.0,10.0,7.0,2.0,0.0,7.0,3.0
555,28.0,16.0,13.0,42.0,10.0,0.0,0.0,30.0,13.0,8.0,0.0,17.0,6.0,21.0,11.0,2.0,2.0,3.0,5.0,8.0
556,28.0,17.0,78.0,33.0,8.0,1.0,0.0,2.0,0.0,1.0,1.0,7.0,4.0,4.0,17.0,5.0,1.0,15.0,23.0,5.0
557,28.0,18.0,0.0,38.0,15.0,0.0,0.0,36.0,9.0,11.0,0.0,12.0,6.0,26.0,26.0,6.0,2.0,8.0,9.0,10.0
558,28.0,19.0,0.0,58.0,10.0,1.0,0.0,10.0,45.0,9.0,0.0,15.0,4.0,31.0,12.0,9.0,2.0,5.0,8.0,7.0
559,28.0,20.0,46.0,45.0,4.0,0.0,0.0,6.0,4.0,7.0,0.0,17.0,3.0,2.0,14.0,2.0,1.0,2.0,0.0,2.0
560,29.0,1.0,2.0,72.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,1.0,10.0,1.0,2.0,9.0,30.0,5.0
561,29.0,2.0,41.0,49.0,3.0,0.0,0.0,7.0,0.0,3.0,0.0,5.0,1.0,3.0,37.0,0.0,1.0,2.0,9.0,3.0
562,29.0,3.0,91.0,63.0,3.0,1.0,0.0,9.0,1.0,3.0,0.0,10.0,0.0,1.0,13.0,3.0,1.0,4.0,8.0,0.0
563,29.0,4.0,92.0,39.0,0.0,0.0,0.0,40.0,0.0,3.0,0.0,20.0,0.0,5.0,18.0,2.0,2.0,0.0,1.0,2.0
564,29.0,5.0,35.0,29.0,9.0,0.0,0.0,11.0,1.0,4.0,0.0,5.0,3.0,13.0,30.0,1.0,2.0,14.0,6.0,7.0
565,29.0,6.0,86.0,3.0,8.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,102.0,0.0,1.0,1.0,1.0,0.0
566,29.0,7.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0,0.0,0.0,1.0,0.0
567,29.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0
568,29.0,9.0,0.0,43.0,6.0,0.0,0.0,27.0,1.0,4.0,0.0,16.0,6.0,25.0,18.0,2.0,5.0,13.0,1.0,12.0
569,29.0,10.0,45.0,16.0,2.0,0.0,0.0,11.0,0.0,1.0,0.0,4.0,2.0,3.0,85.0,0.0,0.0,6.0,13.0,1.0
570,29.0,11.0,130.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,0.0,0.0,1.0,4.0,0.0
571,29.0,12.0,103.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,23.0,0.0,0.0,0.0,6.0,0.0
572,29.0,13.0,0.0,30.0,3.0,0.0,0.0,23.0,1.0,3.0,0.0,10.0,4.0,12.0,5.0,1.0,1.0,10.0,0.0,4.0
573,29.0,14.0,17.0,34.0,3.0,0.0,0.0,42.0,1.0,9.0,0.0,9.0,7.0,20.0,30.0,3.0,2.0,6.0,0.0,9.0
574,29.0,15.0,85.0,17.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,58.0,1.0,1.0,0.0,4.0,0.0
575,29.0,16.0,54.0,40.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,3.0,1.0,4.0,14.0,3.0,1.0,1.0,24.0,4.0
576,29.0,17.0,0.0,56.0,2.0,0.0,0.0,18.0,1.0,7.0,0.0,9.0,6.0,13.0,0.0,5.0,1.0,1.0,0.0,9.0
577,29.0,18.0,19.0,40.0,0.0,0.0,0.0,69.0,7.0,10.0,1.0,25.0,23.0,14.0,10.0,3.0,8.0,5.0,2.0,18.0
578,29.0,19.0,53.0,43.0,5.0,3.0,0.0,37.0,2.0,1.0,0.0,13.0,6.0,8.0,6.0,0.0,2.0,2.0,16.0,8.0
579,29.0,20.0,12.0,38.0,5.0,1.0,0.0,49.0,7.0,5.0,0.0,20.0,12.0,14.0,17.0,1.0,4.0,2.0,8.0,7.0
580,30.0,1.0,0.0,44.0,12.0,0.0,0.0,17.0,4.0,5.0,0.0,6.0,5.0,10.0,0.0,13.0,3.0,4.0,0.0,12.0
581,30.0,2.0,44.0,43.0,7.0,0.0,0.0,40.0,7.0,9.0,0.0,14.0,8.0,27.0,8.0,14.0,1.0,10.0,3.0,8.0
582,30.0,3.0,71.0,30.0,9.0,0.0,0.0,41.0,12.0,4.0,0.0,8.0,6.0,19.0,8.0,1.0,1.0,1.0,12.0,7.0
583,30.0,4.0,2.0,47.0,13.0,0.0,0.0,30.0,18.0,4.0,0.0,24.0,11.0,37.0,7.0,8.0,3.0,1.0,19.0,8.0
584,30.0,5.0,0.0,42.0,1.0,1.0,0.0,5.0,1.0,8.0,0.0,12.0,8.0,4.0,3.0,6.0,2.0,3.0,0.0,4.0
585,30.0,6.0,0.0,39.0,4.0,2.0,0.0,22.0,15.0,5.0,1.0,14.0,4.0,25.0,5.0,12.0,2.0,5.0,3.0,12.0
586,30.0,7.0,1.0,40.0,15.0,1.0,0.0,12.0,3.0,6.0,0.0,13.0,5.0,17.0,11.0,2.0,2.0,7.0,32.0,6.0
587,30.0,8.0,4.0,23.0,17.0,0.0,0.0,59.0,3.0,4.0,0.0,24.0,8.0,10.0,29.0,2.0,6.0,2.0,7.0,2.0
588,30.0,9.0,0.0,53.0,0.0,1.0,0.0,21.0,14.0,6.0,0.0,33.0,4.0,19.0,2.0,6.0,0.0,1.0,1.0,25.0
589,30.0,10.0,0.0,48.0,5.0,1.0,0.0,14.0,6.0,2.0,0.0,8.0,5.0,16.0,0.0,13.0,2.0,4.0,0.0,8.0
590,30.0,11.0,8.0,31.0,1.0,1.0,0.0,31.0,5.0,4.0,0.0,13.0,7.0,16.0,9.0,7.0,2.0,6.0,4.0,13.0
591,30.0,12.0,9.0,19.0,15.0,0.0,1.0,8.0,1.0,3.0,0.0,18.0,0.0,16.0,46.0,2.0,3.0,4.0,15.0,9.0
592,30.0,13.0,0.0,55.0,2.0,1.0,0.0,27.0,28.0,6.0,0.0,10.0,10.0,50.0,1.0,15.0,1.0,2.0,1.0,21.0
593,30.0,14.0,0.0,50.0,2.0,0.0,0.0,20.0,44.0,8.0,0.0,38.0,3.0,62.0,3.0,14.0,1.0,5.0,1.0,28.0
594,30.0,15.0,0.0,37.0,1.0,0.0,0.0,12.0,44.0,1.0,0.0,14.0,3.0,57.0,1.0,12.0,0.0,5.0,1.0,25.0
595,30.0,16.0,0.0,44.0,0.0,0.0,1.0,52.0,2.0,5.0,0.0,8.0,14.0,14.0,2.0,11.0,4.0,5.0,0.0,10.0
596,30.0,17.0,0.0,36.0,6.0,2.0,0.0,7.0,85.0,0.0,0.0,25.0,4.0,132.0,3.0,35.0,1.0,2.0,0.0,16.0
597,30.0,18.0,0.0,42.0,5.0,1.0,0.0,35.0,55.0,4.0,0.0,17.0,5.0,122.0,0.0,17.0,2.0,4.0,1.0,31.0
598,30.0,19.0,0.0,88.0,0.0,2.0,0.0,25.0,25.0,3.0,0.0,30.0,4.0,40.0,5.0,10.0,0.0,1.0,0.0,21.0
599,30.0,20.0,0.0,35.0,1.0,1.0,0.0,10.0,11.0,2.0,0.0,28.0,2.0,24.0,4.0,9.0,3.0,4.0,0.0,29.0
