,fov,spot_id,Antibody.secreting.B.cells,CD3+.alpha.beta.T.cells,Central.venous.LSECs,Cholangiocytes,Erthyroid.cells,Hep.1,Hep.3,Hep.4,Hep.5,Hep.6,Inflammatory.macrophages,Mature.B.cells,NK.like.cells,Non.inflammatory.macrophages,NotDet,Periportal.LSECs,Portal.endothelial.cells,Stellate.cells,gamma.delta.T.cells.1
935,1,9,1,1,1,0,0,0,9,50,37,2,2,1,0,5,0,0,0,2,3
936,200,1,0,4,5,0,0,26,16,35,14,2,2,0,1,4,0,1,3,13,1
937,200,2,0,5,3,0,0,33,7,33,15,4,1,1,1,3,0,0,0,5,1
938,200,3,0,7,3,0,0,12,11,45,30,5,5,0,1,5,0,0,0,6,1
939,200,4,0,3,1,0,0,24,18,43,11,2,1,0,0,3,0,0,0,7,0
940,200,5,0,3,1,0,0,11,7,47,45,3,2,0,0,3,0,0,0,5,2
941,200,6,0,2,2,0,1,1,4,61,51,3,3,0,2,5,0,0,0,5,3
942,200,7,0,3,5,0,0,3,5,54,44,2,4,1,2,4,0,0,1,4,2
943,200,8,0,3,0,0,0,2,3,84,37,3,1,1,1,5,0,0,0,2,0
944,200,9,0,4,0,1,0,1,8,66,55,5,4,0,1,6,0,0,0,1,0
945,201,1,0,6,4,0,0,1,5,64,31,1,0,2,1,5,0,0,0,5,0
946,201,2,4,8,0,6,1,0,24,54,11,1,4,2,1,0,0,26,1,18,0
947,201,3,0,5,0,0,0,2,4,76,51,6,0,0,0,5,0,0,0,9,0
948,201,4,0,5,2,0,0,3,6,63,34,0,2,2,0,7,0,0,0,2,0
949,201,5,0,5,1,0,0,0,8,70,41,1,2,1,0,4,0,0,0,4,4
950,201,6,0,4,0,3,0,1,6,78,39,2,0,0,2,3,0,0,0,4,2
951,201,7,0,0,0,5,0,0,9,80,30,1,2,0,1,6,0,2,0,8,0
952,201,8,0,6,2,0,1,2,5,67,45,2,3,1,1,3,0,0,0,3,2
953,201,9,0,6,1,0,0,2,6,73,52,4,3,2,1,5,0,0,0,4,1
954,202,1,0,0,0,0,0,0,10,63,35,3,0,0,3,4,0,0,0,1,2
955,202,2,0,5,3,0,0,2,6,58,35,1,3,1,2,9,0,0,0,1,1
956,202,3,0,5,2,0,0,2,10,74,31,6,1,1,1,5,0,1,0,9,1
957,202,4,1,5,0,12,0,0,8,37,40,1,0,0,1,3,0,8,0,25,0
958,202,5,1,5,0,10,0,0,4,29,35,1,2,0,2,1,0,12,1,26,2
959,202,6,11,11,0,3,0,1,12,28,15,1,7,2,1,1,0,33,0,24,1
960,202,7,3,3,0,15,0,1,1,71,35,3,3,2,0,2,0,9,0,17,0
961,202,8,2,8,0,24,0,1,13,48,25,0,3,2,0,0,0,19,0,20,0
962,202,9,13,27,0,38,0,0,7,12,4,1,11,5,2,0,0,43,1,35,0
963,203,1,0,0,1,0,0,1,7,66,31,3,2,0,0,3,0,0,0,2,2
964,203,2,0,6,1,1,1,1,6,81,30,1,2,1,2,2,0,1,0,5,1
965,203,3,0,3,0,7,1,1,5,70,34,4,0,1,0,5,0,5,0,10,3
966,203,4,0,2,3,0,0,7,2,50,37,2,2,2,1,3,0,0,0,5,0
967,203,5,0,6,0,0,0,0,11,82,36,1,2,0,0,5,0,2,0,4,1
968,203,6,2,3,0,0,1,2,9,87,41,6,1,0,0,3,0,0,0,1,2
969,203,7,0,1,4,0,0,13,11,63,27,4,2,1,1,3,0,0,1,3,2
970,203,8,0,9,3,0,1,5,14,65,35,5,5,0,2,2,0,0,0,5,0
971,203,9,0,3,2,0,1,9,12,59,50,4,3,0,0,4,0,0,0,3,1
972,204,1,0,7,3,0,1,0,7,51,28,1,4,0,1,3,0,0,0,2,1
973,204,2,0,4,0,0,0,3,3,57,42,5,0,0,1,4,0,0,0,4,1
974,204,3,0,4,4,0,0,26,9,51,13,1,2,0,1,3,0,0,1,4,0
975,204,4,0,7,1,0,0,0,9,54,37,4,3,2,1,4,0,0,0,5,1
976,204,5,0,6,2,1,0,3,12,51,51,1,3,5,1,2,0,1,0,5,0
977,204,6,0,3,3,0,1,7,7,45,32,3,1,3,1,3,0,0,0,2,1
978,204,7,0,7,0,1,0,0,9,68,24,3,4,0,3,2,0,5,0,11,0
979,204,8,0,6,0,6,0,0,14,59,24,1,4,0,1,1,0,11,0,18,0
980,204,9,0,5,2,0,0,1,7,67,39,3,2,0,1,6,0,0,0,3,1
981,205,1,0,7,0,0,0,6,5,53,36,1,4,1,0,5,0,0,0,2,2
982,205,2,0,7,1,6,0,0,6,74,21,1,1,1,0,6,0,5,0,11,0
983,205,3,0,2,0,1,0,0,9,69,39,0,0,1,2,4,0,2,0,8,0
984,205,4,0,8,2,0,0,0,9,46,34,1,0,2,0,7,0,0,0,4,2
985,205,5,2,1,1,0,0,0,12,70,40,0,2,0,0,4,0,0,0,12,1
986,205,6,0,5,3,0,0,3,10,59,34,3,0,2,0,3,0,0,0,5,3
987,205,7,0,14,4,0,0,4,8,52,38,3,0,1,8,6,0,0,0,6,2
988,205,8,0,4,2,0,0,5,10,52,40,1,3,0,0,1,0,0,0,5,2
989,205,9,0,1,2,0,0,16,12,35,36,3,1,0,0,2,0,0,0,5,1
990,207,1,2,10,1,3,0,1,10,60,40,2,4,2,1,7,0,7,0,10,0
991,207,2,0,5,0,3,0,3,9,80,50,0,3,1,1,2,0,1,0,6,0
992,207,3,0,3,2,0,0,1,7,67,42,1,1,2,1,5,0,0,0,4,1
993,207,4,0,2,2,0,0,5,5,58,46,0,2,0,0,7,0,0,0,4,3
994,207,5,0,5,2,0,0,5,4,66,43,3,3,1,1,7,0,0,0,2,1
995,207,6,0,2,0,1,0,4,7,69,47,4,1,0,1,6,0,0,0,4,1
996,207,7,0,5,3,0,1,8,5,57,44,3,0,0,3,2,0,0,0,3,2
997,207,8,0,7,3,0,0,13,3,48,42,1,1,1,0,4,0,0,1,5,2
998,207,9,0,6,3,0,0,5,6,42,50,1,1,1,0,7,0,0,0,3,3
999,208,1,0,4,0,0,1,9,3,45,41,3,1,1,1,6,0,0,0,7,0
1000,208,2,0,8,8,0,1,32,6,34,14,2,0,2,1,3,0,0,0,2,0
1001,208,3,0,4,2,0,0,32,17,29,11,3,2,1,2,6,0,0,1,8,1
1002,208,4,0,9,0,0,0,1,4,73,48,0,4,0,0,3,0,0,1,3,0
1003,208,5,0,7,4,0,0,7,4,73,42,0,0,1,3,8,0,0,0,2,0
1004,208,6,0,7,4,0,3,27,16,28,17,2,1,2,2,7,0,0,0,7,1
1005,208,7,0,8,3,0,2,3,5,84,46,1,0,2,3,6,0,0,0,3,1
1006,208,8,0,7,2,0,1,2,5,87,49,4,3,1,1,6,0,0,0,2,0
1007,208,9,0,8,2,0,1,11,10,63,42,8,3,1,2,7,0,0,1,2,1
1008,209,1,0,4,1,0,0,2,9,50,24,4,1,4,1,7,0,0,0,2,1
1009,209,2,0,1,0,0,1,2,7,74,20,0,2,0,1,6,0,0,0,4,2
1010,209,3,1,4,0,0,0,5,2,59,32,2,2,1,1,6,0,1,1,0,1
1011,209,4,0,2,3,0,1,3,9,56,26,0,5,3,1,3,0,0,0,0,1
1012,209,5,0,8,4,0,0,2,4,81,30,0,1,0,1,3,0,0,0,1,1
1013,209,6,0,5,1,3,2,1,3,77,26,3,3,1,3,5,0,0,0,5,1
1014,209,7,0,6,0,0,1,1,5,45,12,0,1,1,3,2,0,0,0,0,1
1015,209,8,0,4,1,0,0,2,4,43,17,0,1,1,0,5,0,0,0,0,1
1016,209,9,0,0,0,0,0,0,4,52,16,1,0,2,1,6,0,0,0,1,1
1017,20,1,1,1,2,0,0,58,8,37,27,2,3,3,2,4,0,0,0,5,1
1018,20,2,0,2,2,0,1,45,6,45,16,1,0,0,0,4,0,1,2,4,0
1019,20,3,0,2,4,1,0,20,8,61,45,2,1,2,3,1,0,0,0,5,2
1020,20,4,0,3,2,0,1,5,9,56,56,1,1,0,1,7,0,0,0,1,1
1021,20,5,0,6,5,0,0,2,9,49,52,0,2,2,0,6,0,0,0,3,3
1022,20,6,0,2,1,0,1,1,5,72,33,0,3,1,3,7,0,0,0,4,3
1023,20,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1024,20,8,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0
1025,20,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1026,210,1,0,2,0,8,1,0,7,56,39,0,2,2,0,2,1,0,0,7,0
1027,210,2,0,8,0,4,0,3,8,48,28,0,2,1,1,3,0,0,0,2,0
1028,210,3,0,1,3,0,0,11,5,30,22,2,0,2,0,2,0,0,0,2,1
1029,210,4,0,3,0,0,0,4,9,62,48,4,1,2,1,5,0,0,0,1,2
1030,210,5,0,5,1,0,0,33,11,34,24,0,1,2,0,1,0,0,0,2,2
1031,210,6,0,6,2,1,0,34,8,15,22,0,4,1,2,4,0,0,0,6,2
1032,210,7,0,6,1,0,0,0,5,53,51,5,1,1,1,1,0,0,0,1,4
1033,210,8,0,3,4,0,0,47,7,26,19,1,1,1,3,5,0,0,0,4,0
1034,210,9,0,4,1,0,0,51,9,22,17,2,1,1,1,1,0,1,0,5,0
1035,211,1,0,3,2,0,0,20,10,39,23,4,1,4,0,4,0,0,0,8,0
1036,211,2,0,3,1,0,0,56,10,27,8,1,0,3,2,0,0,0,0,8,0
1037,211,3,0,5,2,0,0,29,9,33,24,7,3,3,1,4,0,0,0,5,2
1038,211,4,0,9,3,0,0,46,9,21,15,1,3,1,0,1,0,0,0,8,0
1039,211,5,0,5,4,0,0,28,10,31,20,2,1,1,0,1,0,0,2,11,0
1040,211,6,0,6,4,0,0,27,7,33,32,3,0,2,0,5,0,0,0,7,1
1041,211,7,1,5,2,0,1,7,14,46,36,3,5,1,0,5,0,0,0,1,2
1042,211,8,0,3,2,0,0,9,6,36,55,10,4,2,2,4,0,0,0,1,3
1043,211,9,0,4,0,0,0,4,6,51,56,4,0,1,0,3,0,0,0,2,2
1044,212,1,0,3,1,0,0,0,7,74,30,6,3,1,0,4,0,3,0,5,0
1045,212,2,0,1,0,0,1,0,12,50,45,4,0,0,1,6,0,0,1,9,2
1046,212,3,0,1,1,3,1,0,6,70,48,5,1,1,1,3,0,3,0,6,1
1047,212,4,0,1,0,8,1,0,11,54,46,1,0,1,0,8,0,3,0,8,3
1048,212,5,0,2,0,2,0,2,10,58,46,4,2,0,0,4,0,0,0,4,0
1049,212,6,0,3,0,0,1,5,4,59,51,4,4,0,1,7,0,0,0,5,0
1050,212,7,3,9,2,8,0,0,13,56,46,3,4,1,2,0,0,4,0,14,1
1051,212,8,0,5,5,0,1,6,6,55,42,7,1,2,1,3,0,0,0,2,1
1052,212,9,0,6,4,0,0,15,14,33,29,3,1,2,2,6,0,0,0,6,4
1053,214,1,0,7,3,0,0,13,23,38,19,4,3,3,2,4,0,0,0,10,1
1054,214,2,0,2,8,0,0,16,10,48,24,4,2,2,0,4,0,0,0,5,0
1055,214,3,0,4,2,0,1,0,8,62,38,6,2,1,1,7,0,0,0,4,3
1056,214,4,0,6,0,0,1,3,9,40,38,3,3,0,1,2,0,0,0,8,5
1057,214,5,1,5,1,0,0,4,9,61,32,4,4,2,1,7,0,0,0,3,3
1058,214,6,1,8,1,0,0,2,5,66,35,3,3,1,1,7,0,0,1,5,3
1059,214,7,0,5,1,3,0,0,12,78,45,4,1,0,0,4,0,3,0,10,0
1060,214,8,0,3,2,3,0,0,9,69,41,2,1,0,2,6,0,0,0,10,0
1061,214,9,0,4,1,0,0,3,8,60,56,3,0,1,1,7,0,0,0,6,1
1062,215,1,0,5,0,1,0,0,9,55,33,1,4,1,1,3,0,3,0,16,0
1063,215,2,0,9,0,1,1,2,12,63,27,4,4,1,2,10,0,0,0,5,1
1064,215,3,0,4,1,1,0,4,7,65,52,5,1,0,2,7,0,0,0,4,2
1065,215,4,0,5,4,0,0,5,6,52,37,5,0,2,1,6,0,0,0,2,1
1066,215,5,0,5,1,0,1,2,9,56,43,4,3,3,2,7,0,0,0,4,0
1067,215,6,8,11,2,8,1,1,11,64,38,3,5,0,2,3,0,4,0,16,0
1068,215,7,0,10,1,2,0,4,9,41,54,5,1,0,4,5,0,1,0,2,1
1069,215,8,0,5,1,0,1,1,7,48,56,2,2,1,1,7,0,0,0,5,0
1070,215,9,0,3,0,0,0,0,7,97,52,4,3,0,0,4,0,1,0,5,1
1071,216,1,0,4,0,1,0,2,8,54,46,2,4,0,0,4,0,2,0,4,5
1072,216,2,0,3,1,12,1,0,12,64,31,2,1,2,1,5,0,4,0,13,1
1073,216,3,0,4,1,0,0,5,7,63,38,3,1,0,0,4,0,0,0,6,2
1074,216,4,0,7,2,0,0,13,14,45,33,8,2,0,1,4,0,0,0,5,0
1075,216,5,0,5,1,1,0,3,11,71,36,4,0,0,0,5,0,0,0,3,0
1076,216,6,0,2,1,2,2,3,11,72,34,0,2,1,1,8,0,0,1,7,1
1077,216,7,0,6,3,0,1,17,19,44,23,3,5,4,0,3,0,0,0,6,0
1078,216,8,0,8,2,0,1,7,13,56,41,5,2,0,0,5,0,0,0,4,2
1079,216,9,0,10,2,2,1,1,9,66,38,4,10,1,2,9,0,2,1,7,4
1080,217,1,0,6,4,0,0,5,12,54,28,5,4,3,1,4,0,0,0,1,2
1081,217,2,1,4,0,5,0,2,4,66,38,5,2,0,0,1,0,3,0,14,4
1082,217,3,0,4,0,0,0,7,11,71,45,7,2,2,1,2,0,0,0,2,4
1083,217,4,0,6,0,0,0,1,8,65,26,3,3,1,0,4,0,0,0,4,3
1084,217,5,0,0,3,0,0,0,15,63,25,1,3,0,3,3,0,0,0,1,4
1085,217,6,0,10,5,0,0,6,9,60,32,5,3,1,4,7,0,0,0,1,3
1086,217,7,0,9,3,0,0,26,34,34,7,1,1,5,2,1,0,0,1,3,0
1087,217,8,0,6,2,0,0,11,20,44,20,0,4,2,1,0,0,0,0,10,3
1088,217,9,0,3,3,0,0,14,6,61,35,4,2,3,3,2,0,0,0,2,1
1089,219,1,0,2,5,0,0,1,10,48,38,4,1,2,1,8,0,0,0,5,2
1090,219,2,0,1,2,0,0,4,9,67,37,4,2,1,1,6,0,0,0,5,3
1091,219,3,0,5,5,0,0,2,14,45,46,5,4,1,0,8,0,0,0,3,0
1092,219,4,0,4,1,0,0,2,10,63,31,3,1,0,0,6,0,0,1,2,3
1093,219,5,0,9,0,2,0,0,7,81,31,1,3,1,2,5,0,1,0,7,0
1094,219,6,2,5,0,1,0,1,9,57,26,1,2,0,1,4,0,12,1,15,0
1095,219,7,1,7,0,0,0,4,12,60,30,7,2,0,1,3,0,0,0,8,1
1096,219,8,0,0,2,0,1,1,10,65,35,6,2,0,0,1,0,0,0,4,1
1097,219,9,0,8,2,1,1,4,8,56,42,2,3,1,1,2,0,4,1,12,0
1098,220,1,0,3,3,0,1,5,7,57,38,5,7,2,1,4,0,0,0,4,2
1099,220,2,0,5,4,0,0,2,6,52,29,1,1,2,2,3,0,0,0,5,3
1100,220,3,0,3,4,0,0,8,11,55,37,6,3,1,0,5,0,0,0,1,1
1101,220,4,0,4,5,0,0,6,4,53,27,3,0,1,2,2,0,0,0,4,1
1102,220,5,0,4,3,0,0,22,17,45,20,5,1,1,2,1,0,0,0,8,0
1103,220,6,0,3,5,0,0,4,8,53,40,4,1,0,1,8,0,0,0,3,0
1104,220,7,0,5,2,0,1,18,10,57,24,6,0,2,0,4,0,0,1,6,1
1105,220,8,0,1,5,0,0,51,22,30,7,2,4,1,1,1,0,1,2,7,2
1106,220,9,0,9,3,0,0,16,6,52,52,3,2,0,1,3,0,0,0,5,1
1107,221,1,0,5,4,0,0,14,9,58,21,6,3,2,2,5,0,0,0,4,0
1108,221,2,0,4,2,0,0,34,15,43,13,6,1,0,2,2,0,0,1,7,0
1109,221,3,0,2,5,0,0,2,16,53,39,6,3,1,1,5,0,0,0,5,0
1110,221,4,0,7,3,0,1,4,11,52,31,2,2,0,1,6,0,0,0,3,5
1111,221,5,0,3,2,0,0,2,6,59,38,4,2,0,0,4,0,0,0,5,2
1112,221,6,0,16,1,0,0,14,8,43,36,5,4,0,1,8,0,0,0,3,1
1113,221,7,2,4,0,2,0,0,9,84,26,1,1,0,0,3,0,19,0,17,0
1114,221,8,0,3,1,5,0,1,10,70,40,1,3,2,0,3,0,13,0,10,0
1115,221,9,0,3,1,0,0,27,12,54,29,8,3,2,1,3,0,0,0,4,0
1116,223,1,0,3,0,21,1,0,5,51,25,4,1,1,1,2,0,9,0,18,2
1117,223,2,0,4,2,0,2,1,10,54,33,1,2,0,1,2,0,1,0,2,1
1118,223,3,0,7,3,0,0,17,9,46,22,4,1,1,0,8,0,0,0,7,1
1119,223,4,0,6,1,0,0,3,3,55,37,3,2,0,1,2,0,0,0,5,3
1120,223,5,0,5,0,4,0,1,9,54,27,0,4,0,0,3,0,1,0,7,2
1121,223,6,0,5,0,0,0,5,5,76,27,2,1,3,0,2,0,0,0,5,0
1122,223,7,1,4,2,0,0,25,14,40,10,2,2,4,0,3,0,0,0,9,1
1123,223,8,0,5,4,0,0,26,11,43,24,5,1,0,2,1,0,0,1,4,1
1124,223,9,0,2,2,0,0,7,4,50,43,5,2,0,0,2,0,0,0,4,4
1125,224,1,0,5,4,0,0,22,13,43,13,2,1,1,2,2,0,0,1,6,1
1126,224,2,0,5,4,0,0,21,15,39,7,2,1,3,1,1,0,0,1,8,0
1127,224,3,0,6,4,0,0,5,5,51,45,6,3,1,0,6,0,0,0,4,5
1128,224,4,0,5,3,0,0,3,7,47,17,1,2,1,0,5,0,0,0,5,2
1129,224,5,0,2,4,0,0,4,12,43,33,1,2,0,1,3,0,0,0,1,1
1130,224,6,0,7,4,1,0,3,7,43,46,1,0,1,0,6,0,3,0,12,0
1131,224,7,0,1,1,0,0,1,8,56,45,3,0,4,1,5,0,1,0,10,2
1132,224,8,2,4,1,1,0,0,9,47,42,2,3,1,0,9,0,4,0,6,0
1133,224,9,0,7,2,8,0,2,7,49,46,8,6,1,2,6,0,2,0,14,3
1134,225,1,0,2,2,0,0,2,9,54,43,1,3,1,0,2,0,0,0,8,0
1135,225,2,0,5,2,0,1,9,12,47,30,3,4,0,0,6,0,0,0,2,0
1136,225,3,0,4,4,0,0,3,8,69,32,5,2,2,0,5,0,0,1,2,2
1137,225,4,0,3,0,0,0,8,13,36,35,2,0,0,0,7,0,0,0,4,0
1138,225,5,0,6,2,1,0,42,11,36,8,0,0,0,1,0,0,0,1,3,0
1139,225,6,0,6,2,0,0,24,11,40,24,3,0,2,2,3,0,0,1,4,1
1140,225,7,0,3,5,0,0,15,7,44,29,1,1,0,2,1,0,0,0,2,0
1141,225,8,0,5,2,0,0,24,13,42,21,2,0,2,0,1,0,0,0,5,0
1142,225,9,0,4,4,0,0,12,8,53,42,0,1,3,2,5,0,1,0,4,1
1143,226,1,0,1,1,0,0,7,10,34,36,2,4,2,0,6,0,0,0,2,1
1144,226,2,0,8,1,0,1,3,11,48,33,0,3,2,1,5,0,0,1,3,0
1145,226,3,1,10,1,0,2,1,3,62,40,2,0,1,1,12,0,0,0,2,1
1146,226,4,0,5,2,0,0,0,5,72,37,0,2,2,0,0,0,1,2,7,0
1147,226,5,0,4,1,0,0,0,13,81,33,0,1,1,2,4,0,0,0,6,1
1148,226,6,0,4,1,0,1,7,18,41,26,0,1,2,2,5,0,0,0,3,1
1149,226,7,4,11,0,15,0,0,10,52,33,2,1,2,0,3,0,5,1,15,2
1150,226,8,2,2,0,3,0,0,8,66,36,1,2,3,1,3,0,6,0,16,0
1151,226,9,0,7,0,0,0,5,12,48,24,0,2,1,1,3,0,0,0,5,0
1152,227,1,0,3,1,0,0,4,7,53,40,3,2,0,1,7,0,0,0,1,1
1153,227,2,0,10,4,0,0,1,8,62,39,0,5,2,2,4,0,0,0,2,0
1154,227,3,0,3,2,0,1,6,9,52,30,4,5,0,2,9,0,0,1,6,0
1155,227,4,0,6,0,1,1,1,11,61,34,1,1,1,3,2,0,7,0,10,3
1156,227,5,0,7,0,0,0,1,0,48,39,0,5,1,0,15,0,0,0,10,1
1157,227,6,0,5,2,0,1,1,0,71,35,1,0,1,0,8,0,0,0,2,3
1158,227,7,0,5,4,0,0,3,9,45,46,5,6,2,0,3,0,2,0,3,1
1159,227,8,1,4,0,0,1,2,8,61,56,2,1,2,1,4,0,2,0,6,2
1160,227,9,1,3,0,0,0,1,7,80,54,2,0,1,1,5,0,0,0,9,1
1161,228,1,0,5,4,0,0,12,13,34,28,0,1,1,1,2,0,0,1,6,0
1162,228,2,0,2,1,0,3,3,8,45,42,4,1,0,1,11,0,0,0,3,2
1163,228,3,0,2,0,3,0,0,7,81,44,0,1,3,1,3,0,5,0,13,0
1164,228,4,1,7,1,0,0,43,15,21,8,0,1,1,2,6,0,0,0,9,1
1165,228,5,0,5,5,0,0,9,7,44,54,0,3,1,2,2,0,0,0,6,0
1166,228,6,0,9,2,2,1,3,9,70,40,2,3,1,1,8,0,2,0,9,1
1167,228,7,0,3,3,0,1,10,7,55,33,2,2,1,0,8,0,0,0,5,3
1168,228,8,0,5,0,0,0,7,7,66,44,1,2,0,0,3,0,0,0,6,2
1169,228,9,0,14,0,1,0,1,7,83,43,3,1,0,0,11,0,1,0,10,0
1170,229,1,0,4,1,0,0,3,9,56,15,3,1,0,1,5,0,0,0,3,0
1171,229,2,0,4,1,0,0,0,5,57,20,1,0,0,0,4,0,0,0,3,0
1172,229,3,2,2,1,9,1,0,10,72,27,0,0,1,1,0,0,0,0,7,0
1173,229,4,3,3,0,0,0,0,5,65,21,3,1,0,0,2,0,2,0,4,0
1174,229,5,8,1,0,3,0,0,12,49,18,2,4,0,0,4,0,18,0,19,0
1175,229,6,25,16,0,31,0,0,4,14,7,0,10,0,0,0,0,56,0,28,0
1176,229,7,0,3,2,0,0,0,4,53,12,1,0,0,1,3,0,0,0,0,2
1177,229,8,0,8,0,6,0,0,7,27,13,0,2,1,0,1,0,2,0,7,1
1178,229,9,0,1,0,4,0,0,6,17,10,0,0,0,0,1,0,1,0,4,1
1179,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1180,22,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1181,22,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1182,22,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1183,22,5,0,6,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1184,22,6,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2
1185,22,7,0,6,2,0,0,1,9,62,41,2,1,1,2,2,0,0,0,1,1
1186,22,8,0,7,1,0,0,3,6,49,40,5,2,5,0,6,0,0,0,3,2
1187,22,9,0,5,1,0,0,1,6,48,52,2,1,2,0,2,0,0,0,4,0
1188,230,1,0,2,0,0,0,27,3,24,7,0,1,1,1,1,0,0,0,2,1
1189,230,2,0,3,0,0,0,3,0,62,24,0,0,1,1,3,0,0,0,3,0
1190,230,3,0,9,1,4,0,0,2,39,9,0,2,2,0,0,0,2,0,5,1
1191,230,4,0,4,1,0,0,35,7,13,6,0,0,0,1,0,0,1,1,5,2
1192,230,5,1,8,4,0,1,20,4,49,34,2,6,2,2,6,0,1,0,4,1
1193,230,6,0,10,1,0,0,2,12,67,46,0,2,1,1,10,0,0,0,3,3
1194,230,7,0,4,2,0,0,11,8,43,36,2,0,1,2,3,0,0,0,2,0
1195,230,8,0,3,5,0,0,22,3,45,35,2,1,0,0,5,0,0,0,5,1
1196,230,9,0,1,1,0,0,5,8,53,52,6,1,0,0,1,0,0,0,3,1
1197,231,1,0,4,4,0,0,5,4,55,33,0,2,3,2,2,0,0,0,1,3
1198,231,2,0,2,1,0,0,4,8,62,46,5,1,1,1,2,0,0,0,4,1
1199,231,3,0,1,1,2,1,1,2,66,49,3,2,1,0,5,0,1,0,5,0
1200,231,4,0,7,3,0,0,3,1,44,52,5,1,1,0,8,0,0,0,4,4
1201,231,5,0,1,1,4,0,1,10,65,49,1,1,0,0,1,0,5,0,16,1
1202,231,6,1,12,0,9,0,1,16,25,7,0,8,0,0,1,0,30,2,25,1
1203,231,7,0,5,2,0,0,1,6,58,56,4,1,1,0,10,0,0,0,5,2
1204,231,8,0,1,1,6,0,3,8,77,48,4,1,0,2,4,0,3,0,19,0
1205,231,9,0,4,0,7,0,0,14,79,40,2,2,0,2,1,0,9,0,17,0
1206,234,1,0,5,1,1,1,0,9,70,36,2,3,0,0,1,0,0,0,6,1
1207,234,2,2,7,0,5,0,0,15,55,17,0,3,3,0,1,0,15,0,19,2
1208,234,3,20,37,0,2,0,0,9,0,2,0,11,5,1,1,0,27,0,21,1
1209,234,4,0,10,1,0,1,1,9,56,35,8,5,1,1,2,0,0,0,4,4
1210,234,5,0,0,0,0,1,1,5,65,34,5,3,0,1,8,0,0,0,3,0
1211,234,6,28,20,1,0,0,0,18,11,10,1,3,6,1,1,0,38,0,24,1
1212,234,7,0,2,3,0,0,3,12,44,47,4,6,2,1,2,0,0,0,4,1
1213,234,8,0,5,1,0,0,4,5,58,47,3,0,2,1,5,0,0,0,2,2
1214,234,9,1,11,1,7,0,1,24,55,27,1,4,0,0,2,0,9,0,19,2
1215,235,1,0,3,4,0,1,5,9,68,32,4,5,1,0,7,0,0,0,6,0
1216,235,2,0,7,4,0,0,1,10,62,38,3,1,1,4,8,0,0,0,5,0
1217,235,3,0,3,1,0,0,1,11,74,47,3,2,0,0,8,0,0,0,9,1
1218,235,4,1,7,1,4,0,1,15,74,29,2,3,1,0,9,0,9,0,9,0
1219,235,5,0,8,0,1,0,0,8,75,39,6,3,0,1,6,0,1,0,6,0
1220,235,6,0,3,0,9,1,2,7,61,41,5,3,0,0,6,0,2,0,8,2
1221,235,7,0,6,2,0,0,5,11,65,45,1,2,0,1,7,0,0,0,4,1
1222,235,8,0,10,3,0,1,3,15,45,48,4,2,0,3,5,0,0,0,4,1
1223,235,9,0,5,2,0,1,5,9,66,43,8,2,0,2,11,0,0,0,1,0
1224,236,1,0,5,9,0,0,5,14,45,36,1,1,1,2,5,0,0,0,2,1
1225,236,2,0,6,2,0,0,19,13,40,25,4,1,1,1,1,0,2,0,6,0
1226,236,3,0,5,3,0,2,9,8,52,44,2,3,1,1,3,0,0,0,5,0
1227,236,4,0,5,3,0,0,2,4,47,36,3,4,3,2,9,0,0,0,5,2
1228,236,5,0,7,2,0,1,6,10,51,32,3,1,1,1,2,0,0,0,3,0
1229,236,6,0,5,0,0,0,3,8,61,40,7,4,0,2,6,0,0,0,4,2
1230,236,7,0,8,2,0,0,2,11,72,33,1,4,2,1,4,0,0,0,3,2
1231,236,8,0,6,0,8,0,1,11,48,39,3,3,0,2,8,0,4,0,18,0
1232,236,9,0,9,0,13,0,1,22,60,33,4,6,2,0,5,0,9,0,18,0
1233,237,1,0,8,3,0,0,11,21,54,21,3,8,0,2,1,0,0,0,0,6
1234,237,2,0,4,1,0,0,0,7,51,49,2,1,4,3,7,0,0,0,3,2
1235,237,3,0,3,1,0,0,2,13,56,33,6,5,0,1,4,0,0,1,8,1
1236,237,4,0,8,2,0,1,29,11,45,16,2,1,0,2,1,0,0,2,2,2
1237,237,5,0,6,3,0,1,5,9,50,43,1,2,0,1,4,0,0,0,3,0
1238,237,6,0,8,3,0,2,1,1,60,37,4,3,0,1,6,0,0,0,5,0
1239,237,7,0,6,5,0,2,2,4,47,44,0,3,2,1,5,0,0,0,8,1
1240,237,8,0,2,0,0,1,4,11,50,54,0,7,0,2,10,0,0,0,4,1
1241,237,9,0,5,2,0,1,4,10,67,54,3,3,2,0,4,0,0,0,2,1
1242,238,1,0,6,0,3,0,1,10,71,23,3,3,0,3,6,0,1,0,7,0
